"","Protein","Function","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","score"
"CMA127C","Cyclin-dependent kinases regulatory subunit","Binds to the catalytic subunit of the cyclin dependent kinases and is essential for their biological function. {ECO:0000256|RuleBase:RU311113}.",1862.79169143301,-0.272202320153583,0.0925003287453534,-2.94271732701552,0.00325345337745149,0.00508899918152871,1.43741173987364
"CMA128C","Complex I-B14.7 (NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11) (NADH-ubiquinone oxidoreductase subunit B14.7)","Accessory subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I), that is believed not to be involved in catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone. {ECO:0000256|ARBA:ARBA00003195}.",3640.28087098449,0.442546757919224,0.150148359038282,2.94739656666105,0.00320461939928291,0.0050142031501145,2.34349784350626
"CMA129C","Uncharacterized protein","nan",896.70478280085,2.04366634039735,0.165839777715152,12.3231372385675,6.79966024093729e-35,4.57170617016697e-34,156.888191281886
"CMA130C","Similar to MCM3 associated protein","nan",2342.1556998401,0.720948265117934,0.0653161612399921,11.0378235865538,2.51040140476774e-28,1.35397059371899e-27,44.6027304460855
"CMA134C","Phosphatidylethanolamine N-methyltransferase (PEAMT) (PEMT) (EC 2.1.1.17) (EC 2.1.1.71) (Phospholipid methyltransferase) (PLMT)","Catalyzes the three sequential steps of the methylation pathway of phosphatidylcholine biosynthesis, the SAM-dependent methylation of phosphatidylethanolamine (PE) to phosphatidylmonomethylethanolamine (PMME), PMME to phosphatidyldimethylethanolamine (PDME), and PDME to phosphatidylcholine (PC). {ECO:0000256|HAMAP-Rule:MF_03216}.",11620.6247921571,-0.773136086454002,0.12019515267949,-6.43233998392289,1.25654287241734e-10,3.34107708802779e-10,16.869487443304
"CMA136C","Similar to Ran binding protein 11","nan",2080.11486645413,0.502874119617459,0.0559378242611167,8.98987628246053,2.4750888512971e-19,9.72497092448341e-19,20.8564123773415
"CMA142C","Similar to trefoil factor","nan",586.133295510528,5.84395705672824,0.237969784577046,24.557559133463,3.59124755482243e-133,1.16597412388478e-131,1761.86592087958
"CMB003C","Similar to GTP-binding protein","nan",3113.26230791895,0.271723689785441,0.0548734795061348,4.95182175854298,7.35219314631801e-07,1.55321374901881e-06,3.6343544532149
"CMB004C","40S ribosomal protein S18","nan",21811.6506830218,-0.831375981499742,0.106999220622628,-7.76992558134508,7.85322515777939e-15,2.55139342683616e-14,26.0216954735994
"CMB005C","RNA polymerase III subunit C34","nan",948.143590849772,-0.337158706009805,0.0823533803546353,-4.09404816848939,4.23906185536401e-05,7.87938616053537e-05,3.1857031924579
"CMB008C","Similar to vacuolar sorting protein DID4","nan",2205.79404363182,-0.591837801943619,0.0928791338877735,-6.3721287782328,1.86422244645851e-10,4.90140531341115e-10,12.6868298177397
"CMB009C","Asparagine synthase","nan",1938.90905022128,-0.405624922504962,0.0918973388553778,-4.4138919315532,1.01528654675176e-05,1.97884640924958e-05,4.39308478954529
"CMB012C","Similar to spindle pole body associated protein","nan",2383.96820087447,-0.916238786208658,0.115754373993545,-7.91537075099857,2.46517371588445e-15,8.19234497500994e-15,29.7187329823946
"CMB013C","DNA topoisomerase 2 (EC 5.6.2.2)","Control of topological states of DNA by transient breakage and subsequent rejoining of DNA strands. Topoisomerase II makes double-strand breaks. {ECO:0000256|RuleBase:RU362094}.",5093.12513287289,-0.907161058341433,0.14303678619198,-6.34215213087819,2.26577404865604e-10,5.91618779371299e-10,19.2755020816979
"CMB015C","Probable ubiquitin-conjugating enzyme E2","nan",3326.79865582467,-1.119188868333,0.0827061078439847,-13.5321186972577,1.01068153249873e-41,8.23055010376439e-41,103.299046333218
"CMB018C","60S ribosomal protein L18","nan",7898.83671455135,-0.569339498158964,0.119373639621592,-4.76939046144307,1.84784187917353e-06,3.79172543605879e-06,7.1068881085904
"CMB019C","Similar to U3 snoRNP component Mpp10","nan",3014.36618876002,0.565457925368717,0.0928436370417966,6.09043272522981,1.12605897127965e-09,2.81800254729467e-09,11.1323044840364
"CMB021C","Chroloplast chaperonin CPN60","nan",65700.452640645,-1.33300055759186,0.110413800430105,-12.0727712695269,1.47095808844331e-33,9.31858557954779e-33,98.3131863097988
"CMB023C","Uncharacterized protein","nan",7008.41797709946,0.561651772954415,0.0994484849760987,5.64766545301722,1.62641282506373e-08,3.8293641658824e-08,9.59187885118794
"CMB029C","Similar to GATA transcription factor areB gamma","nan",3913.09336291691,0.571012750979039,0.0511316423310283,11.1675026450799,5.88111861744768e-29,3.21409970953536e-28,36.147868162635
"CMB031C","UDP-glucose 6-dehydrogenase (EC 1.1.1.22)","nan",3432.18921374456,1.14835083896034,0.102898341204436,11.1600520039369,6.39541529667167e-29,3.4913024877295e-28,72.6011604544122
"CMB032C","Chloroplast ribosomal protein S21","nan",12787.324503851,-0.320338173518508,0.0734978080456147,-4.35847247743358,1.30973389401803e-05,2.53870257933189e-05,3.3895854452806
"CMB035C","Double-strand break repair protein","Involved in DNA double-strand break repair (DSBR). Possesses single-strand endonuclease activity and double-strand-specific 3'-5' exonuclease activity. Also involved in meiotic DSB processing. {ECO:0000256|PIRNR:PIRNR000882}.",1370.09957107891,-0.845908531982478,0.108663199788456,-7.78468270425758,6.98883800606039e-15,2.27206294861054e-14,26.5746421047405
"CMB036C","Similar to DnaJ family molecular chaperone","nan",1901.26212354432,-0.618797557779783,0.0918002918376734,-6.74069270797065,1.57633277986543e-11,4.39254786484239e-11,14.7574100074239
"CMB038C","Uncharacterized protein","nan",2292.14413211729,0.641569608416568,0.0747390939480722,8.58412344230881,9.15316462406977e-18,3.3734777759361e-17,24.3334536398806
"CMB040C","Small GTP-binding protein of Sar1/Arf family","nan",1794.61151124953,0.645035367696261,0.104781256700286,6.15601862403031,7.45964550213254e-10,1.88207313665767e-09,12.9593358668982
"CMB042C","Uncharacterized protein","nan",2417.62330298926,0.51152135044306,0.0710188359289927,7.20261524639038,5.90684785738292e-13,1.76668449552635e-12,13.8427480697095
"CMB043C","Activity of bc1 complex ABC1","nan",2549.961850151,-0.625236573053433,0.0821385432266851,-7.61197543189817,2.69937881185655e-14,8.60002223144742e-14,18.8098837356464
"CMB047C","Uncharacterized protein","nan",1786.11930064825,2.47849256078573,0.0784897712589287,31.5772682354937,7.57589518357853e-219,5.75185272784001e-217,1234.06980781023
"CMB048C","60S acidic ribosomal protein PO","nan",5353.42355633671,0.716425602889157,0.0857618878885885,8.35365942293447,6.61799874752514e-17,2.34793844852887e-16,25.782598363091
"CMB050C","SGNH_hydro domain-containing protein","nan",6756.76263451575,-1.58068939182438,0.112438156708955,-14.0583004745976,6.85118316886239e-45,5.98417503333379e-44,157.317519913222
"CMB051C","Elongation factor Ts, mitochondrial (EF-Ts) (EF-TsMt)","Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF-Tu.GTP complex up to the GTP hydrolysis stage on the ribosome. {ECO:0000256|HAMAP-Rule:MF_03135}.",1565.1797978571,-1.51062246197275,0.100350484621765,-15.0534645414668,3.27617832895116e-51,3.38241423710752e-50,172.07600909221
"CMB052C","DNA polymerase delta, subunit B","nan",869.654239504489,-0.474169528214306,0.0863156997045925,-5.49343317423259,3.94194310195585e-08,9.05234490840025e-08,7.68991872760644
"CMB053C","Probable xylulose kinase","nan",1517.99241225364,-0.213961656198543,0.0725888648603877,-2.94758234076345,0.00320269446264678,0.00501278058140243,1.13309054573436
"CMB055C","Similar to uroporphyrin-III C-methyltransferase","nan",1652.45323467174,-1.13298753259455,0.0724074468112338,-15.6473896331167,3.46128563402322e-55,3.82135226038134e-54,139.35632294724
"CMB057C","EXPERA domain-containing protein","nan",2630.44435772639,-0.531977137567261,0.0968985392637392,-5.49004290063983,4.0183612833388e-08,9.21925287460576e-08,8.61770338977459
"CMB059C","Aluminum resistance protein","nan",4961.39558469527,2.59152131623086,0.0594473130847628,43.5935819762913,0,0,Inf
"CMB060C","Uncharacterized protein","nan",6147.65766624822,-0.542145269487037,0.128256381152249,-4.22704324429265,2.36782174573605e-05,4.48740411490301e-05,5.42776927198344
"CMB061C","Uncharacterized protein","nan",430.798741686534,-0.985084234803118,0.153843276768194,-6.40316727189458,1.52186299624678e-10,4.02055347241855e-10,21.3117372587901
"CMB070C","Ubiquitin protein ligase E3A","nan",5779.16598560791,0.972175773993799,0.0893430589136724,10.8813799954305,1.41405782804185e-27,7.4555292536181e-27,58.4869127194112
"CMB071C","Bromodomain protein 103","nan",4426.98834934433,0.46577740064737,0.0999294481314588,4.66106247314238,3.14581210468727e-06,6.3495225916694e-06,5.57401913792201
"CMB074C","SPX domain-containing protein","nan",8919.86895743937,-0.567414558188344,0.121692517149875,-4.66269061958448,3.12101771899272e-06,6.30205500950453e-06,6.79458210643502
"CMB075C","Uncharacterized protein","nan",2249.37628274639,0.267046219147246,0.0944046260456699,2.82874081846431,0.00467315276779741,0.00717995296048574,1.31826363254262
"CMB076C","D-aminoacyl-tRNA deacylase (EC 3.1.1.96)","nan",1602.46760262562,-0.780466024747244,0.122095390618077,-6.39226444828372,1.63446900004554e-10,4.31342487445173e-10,16.8300620043801
"CMB078C","Similar to suppressor of lin12 SEL1","nan",1879.47164820503,-0.566546827036264,0.133677220943494,-4.23817029586325,2.25348813805558e-05,4.27893957726214e-05,5.69901931418804
"CMB079C","MYB-related protein","nan",3620.21843991361,-0.415663587052026,0.133438931121133,-3.11500986675843,0.00183938756973871,0.0029481577319456,2.42189498215852
"CMB081C","ENTH domain-containing protein","nan",17563.0403441036,1.4651857723772,0.0949041318888546,15.4385877960838,9.00504192416408e-54,9.6818914805555e-53,175.480541980153
"CMB086C","Uncharacterized protein","nan",2610.84756326063,-1.44129129452159,0.121778053787835,-11.8353943891455,2.56136692196612e-32,1.56246548330071e-31,102.236373455844
"CMB087C","WD_REPEATS_REGION domain-containing protein","nan",1304.56299852359,-0.238578345453054,0.0825087894230686,-2.89155067140459,0.00383345769277585,0.00594909236284555,1.22259869528206
"CMB089C","Probable vacuolar pH control protein CLN3","nan",846.344839246272,-0.99727786367733,0.203342439952405,-4.90442557840241,9.37011383119598e-07,1.96104799647804e-06,13.1062571341415
"CMB091C","Similar to eukaryotic translation elongation factor 1 alpha","nan",3127.10721465251,0.950358945621917,0.045629182503377,20.8278757909279,2.41956615818745e-96,5.14679266838581e-95,206.329779274327
"CMB092C","Flavin-dependent tRNA:m5U methyltransferase trmFO","Involved in the 5-carboxymethylaminomethyl modification (mnm(5)s(2)U34) of the wobble uridine base in mitochondrial tRNAs. {ECO:0000256|ARBA:ARBA00002739}.",1965.60072117784,0.414313936708752,0.0775307686994574,5.34386468312744,9.09855012667803e-08,2.04189835721492e-07,6.38218125211985
"CMB093C","Magnesium chelatase (EC 6.6.1.1)","nan",5047.23534255476,3.67266218334454,0.184461667343142,19.9101647309331,3.32220837815137e-88,6.30580705622193e-87,728.962595192104
"CMB094C","Rhomboid domain-containing protein","nan",2920.538422477,0.821138569217899,0.129212489266495,6.35494737296128,2.08497989880663e-10,5.44988125032347e-10,17.5150968047118
"CMB095C","Similar to alpha-glucosidase","nan",3042.85029703677,0.370641936492936,0.0971090011462521,3.81676190793814,0.000135214534237087,0.000240462604129739,3.08853923200982
"CMB099C","Mitochondrial pyruvate carrier","Mediates the uptake of pyruvate into mitochondria. {ECO:0000256|RuleBase:RU363100}.",3709.1237222647,-0.888755424634435,0.110610285781402,-8.03501607789778,9.35666333664349e-16,3.15188625026182e-15,29.6762326910062
"CMB101C","Uncharacterized protein","nan",2405.43523628593,0.512038073640845,0.072727036291441,7.04054640132647,1.91487426578474e-12,5.59165946843059e-12,13.2667759229618
"CMB105C","J domain-containing protein","nan",1598.42989667052,0.973307588183781,0.0803981924154567,12.106087947279,9.80605489292741e-34,6.2685078881602e-33,72.1705335294362
"CMB106C","Uncharacterized protein","nan",3234.69687093035,-1.03200004740272,0.137323749524444,-7.51508789249177,5.68727125833447e-14,1.78768685731724e-13,30.2919709524987
"CMB109C","Similar to polyphosphoinositide binding protein Ssh2","nan",912.307095270037,-0.892498123698133,0.108607997876251,-8.21760957894695,2.07599522714039e-16,7.20466698026571e-16,31.1184040682193
"CMB112C","Similar to nucleoporin","nan",5358.28170930676,0.617162448111007,0.0731606494774096,8.43571581881013,3.29181768377612e-17,1.17803627769653e-16,22.6359834712463
"CMB114C","Uncharacterized protein","nan",1766.2373941296,0.865170062861123,0.126463047991708,6.84128744799708,7.84845907767237e-12,2.22470680920811e-11,21.2215928571366
"CMB115C","Uncharacterized protein","nan",1830.41474373868,-0.769882025051132,0.0825859637300935,-9.32218975572232,1.13963566544605e-20,4.76215242080969e-20,34.2528227968426
"CMB116C","Probable nuclear movement protein NudC","nan",3295.08796484651,-0.79179327026547,0.0721496679521306,-10.9743162060123,5.0788659563605e-28,2.70964362104206e-27,48.4363541946822
"CMB121C","Uncharacterized protein","nan",4060.55817821889,-0.923307607968184,0.0880384548017391,-10.4875489926244,9.85517288278657e-26,4.93258399356508e-25,51.6763859213759
"CMB124C","Uncharacterized protein","nan",1241.94797374842,-1.78719905407769,0.118503415461674,-15.0814138741487,2.14623205335235e-51,2.2345264099776e-50,204.321934586997
"CMB127C","Amino-acid N-acetyltransferase (EC 2.3.1.1)","nan",2104.85851627265,0.780815823954741,0.07523143885634,10.3788500635455,3.09480366455921e-25,1.51366264465805e-24,42.8258036543784
"CMB130C","SnRNP core Sm-like protein SmX5","nan",804.989323096604,-0.260481645679469,0.0895534708558487,-2.90867169290131,0.00362967808898868,0.00564883676100888,1.34833261113342
"CMB135C","Uncharacterized protein","nan",5533.64864404007,-0.812171163040723,0.0803662752334084,-10.1058704124576,5.20314514237478e-24,2.45482995005923e-23,42.2827675006645
"CMB136C","Uncharacterized protein","nan",2647.49793160226,-1.81772921764251,0.155264143417591,-11.7073342088626,1.16897398446065e-31,6.91713023179054e-31,126.234272105691
"CMB139C","Mitochondrial inner membrane protease subunit (EC 3.4.21.-)","nan",3883.45226297157,-1.86737593381681,0.0997436722327779,-18.7217483777698,3.29167288388346e-78,5.46949686261444e-77,327.910962871404
"CMB140C","Uncharacterized protein","nan",1241.58453927436,-0.530455653878298,0.104439272166806,-5.07908225395402,3.79262491800353e-07,8.16962198618395e-07,7.4357539032617
"CMB141C","Similar to peroxisomal biogenesis factor 3","nan",2077.88691068017,0.501969655830272,0.0641017342549678,7.83082800589549,4.84667328919802e-15,1.58483761798367e-14,15.9504418857091
"CMB142C","Endopeptidase S2P","nan",1916.14640200868,0.276863991197063,0.074829722078357,3.69992007864399,0.000215667375025179,0.000376883320024525,2.18267801569523
"CMB143C","Molybdopterin molybdenumtransferase (EC 2.10.1.1) [Includes: Molybdopterin adenylyltransferase (MPT adenylyltransferase) (EC 2.7.7.75) (Domain G); Molybdopterin molybdenumtransferase (MPT Mo-transferase) (EC 2.10.1.1) (Domain E)]","Catalyzes two steps in the biosynthesis of the molybdenum cofactor. In the first step, molybdopterin is adenylated. Subsequently, molybdate is inserted into adenylated molybdopterin and AMP is released. {ECO:0000256|RuleBase:RU365090}.",1881.74103936655,-0.245274102738599,0.0590730404848699,-4.15204805314566,3.29513047806299e-05,6.1854198970106e-05,2.37688524589371
"CMB144C","Similar to suppressor of Ty 6 Spt6","nan",3382.60558353994,0.820839063045315,0.102919734500356,7.97552643358669,1.51732676265372e-15,5.08350819667081e-15,27.0160912140912
"CMB145C","Uncharacterized protein","nan",698.271042131183,1.32448676743604,0.121468571449384,10.9039461947402,1.10364606454976e-27,5.84387696196683e-27,80.0048325622911
"CMB146C","Nucleolar GTP-binding protein 1","Involved in the biogenesis of the 60S ribosomal subunit. {ECO:0000256|PIRNR:PIRNR038919}.",6280.5842891062,-0.982947303809354,0.0676836742868517,-14.5226646479549,8.70590809224991e-48,8.24638319294689e-47,104.302233664336
"CMB148C","Mitochondrial import inner membrane translocase subunit","Mitochondrial intermembrane chaperone that participates in the import and insertion of some multi-pass transmembrane proteins into the mitochondrial inner membrane. Also required for the transfer of beta-barrel precursors from the TOM complex to the sorting and assembly machinery (SAM complex) of the outer membrane. Acts as a chaperone-like protein that protects the hydrophobic precursors from aggregation and guide them through the mitochondrial intermembrane space. {ECO:0000256|RuleBase:RU367043}.",2198.89960015556,-0.803179021980192,0.102092637038721,-7.86715913387138,3.62785054290873e-15,1.19595473809316e-14,25.7477078844273
"CMB151C","Adenylyl-sulfate kinase (EC 2.7.1.25)","Catalyzes the synthesis of activated sulfate. {ECO:0000256|RuleBase:RU004347}.",733.494046986958,-0.614635837605494,0.130466805992754,-4.71105146576233,2.46441985606872e-06,5.00902470745433e-06,7.50118130261534
"CMB154C","Hydrolase_4 domain-containing protein","nan",4381.45245632009,-0.498133251450501,0.147717086752008,-3.37221145097981,0.000745671757253828,0.00124069120770318,3.33355087154301
