"","Protein","Function","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","score"
"CMA031C","Uncharacterized protein","nan",4957.49613766588,-0.479587760394234,0.104251979025072,-4.60027488091039,4.21933787498906e-06,1.41360708846375e-05,5.35545139875373
"CMA034C","Uncharacterized protein","nan",6274.22011883644,0.283033833522971,0.0706535646432416,4.00593848239821,6.17717257668843e-05,0.000177751292512871,2.44403259334093
"CMA037C","Uncharacterized protein","nan",382.690076233542,0.778158707211202,0.162702696188616,4.78270320922713,1.72953396950105e-06,6.10246637033554e-06,9.34320961892371
"CMA039C","Uncharacterized protein","nan",1757.35949236232,-0.589605290476944,0.0745705791222982,-7.90667442061798,2.64355816654358e-15,2.01326536294638e-14,18.5940479396447
"CMA040C","Citrate synthase","nan",1444.9072209839,-0.504435314362181,0.0992324588428112,-5.08337010132168,3.70796194047427e-07,1.40759939817235e-06,6.79657219137548
"CMA041C","UDP-glucose 4-epimerase (EC 5.1.3.2)","nan",19808.7270240562,-0.316362943516526,0.0833293349190252,-3.79653748375587,0.000146731184840434,0.000398743610786092,2.47623347752633
"CMA042C","Acetyl-CoA acetyltransferase","nan",3476.58678088139,-0.912123248061936,0.136942473322494,-6.66063074466254,2.72654888604563e-11,1.5169694196883e-10,20.6223189182709
"CMA046C","TPR_REGION domain-containing protein","nan",2382.6776531453,-0.708605886534414,0.0954432288569029,-7.42437043487726,1.13317606421256e-13,7.62922766287717e-13,19.7712518870809
"CMA048C","3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)","nan",4780.03005365023,-0.405749317656227,0.0782368795149139,-5.18616437889603,2.14669349888934e-07,8.34167906851881e-07,5.67920467940995
"CMA050C","CRC domain-containing protein","nan",1377.5729008803,-0.627583172873479,0.111616564560037,-5.62267057176722,1.88027756730428e-08,8.18268941326861e-08,10.2413163371566
"CMA052C","Probable ornithine decarboxylase","nan",22073.8344187874,0.251732415672485,0.0741960633596389,3.39280016046542,0.000691820895143074,0.00166868822948733,1.61000940428616
"CMA053C","Fmp27_GFWDK domain-containing protein","nan",4929.01333296762,0.5200279605796,0.0956073732047185,5.43920351693058,5.35192914279896e-08,2.22321298987482e-07,7.96638228059647
"CMA063C","Rhomboid domain-containing protein","nan",1788.65682770052,0.358403613935286,0.0765178251776581,4.68392316565649,2.81435541198581e-06,9.67863690463414e-06,4.13798099544381
"CMA066C","DNA repair protein SMC6","nan",1775.12615978607,0.422057456165907,0.0889355886489901,4.74565314715213,2.07834593203952e-06,7.23827605830276e-06,4.99552586072577
"CMA068C","Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)","nan",1431.64482383812,-0.372256927765035,0.0921091055501347,-4.04147804434401,5.31153548408096e-05,0.000154736880837896,3.26610203547604
"CMA070C","Uncharacterized protein","nan",5252.30513507601,-0.697750478732901,0.0840418578636716,-8.30241615868078,1.02015139247428e-16,8.54744842421153e-16,24.2089612960465
"CMA075C","Similar to RNA-binding protein QKI","nan",11556.9013944352,0.530401047395058,0.0717572537227898,7.39160182250125,1.45070406419633e-13,9.6615716016314e-13,14.6737835942013
"CMA078C","Uncharacterized protein","nan",1320.59264839153,0.32772251977476,0.0902578634578955,3.63095809294931,0.000282371036307746,0.000729581708994096,2.36715260359112
"CMA079C","Similar to actin-binding protein frabin","nan",31.6703697059026,-1.26939081370316,0.365346854739522,-3.47448129698061,0.000511842044449489,0.00126613558363821,8.46910368791616
"CMA080C","Uncharacterized protein","nan",936.843218734698,1.16014055230658,0.078555554409563,14.7684089435355,2.34176038482114e-49,7.70439166606156e-48,125.854708420028
"CMA081C","Similar to AMP-activated protein kinase","nan",6026.66491630078,0.215847689397689,0.0517050055612402,4.1745994813217,2.98510757110143e-05,9.0100953292878e-05,2.01053053035048
"CMA082C","30S ribosomal protein S5, chloroplastic","With S4 and S12 plays an important role in translational accuracy. {ECO:0000256|ARBA:ARBA00002524}.",15033.4276893092,-0.889443079117179,0.0626421581835464,-14.1987936704071,9.32030121730379e-46,2.68980622850258e-44,89.2327320081472
"CMA085C","Uncharacterized protein","nan",3809.21355641545,-0.638760163818482,0.0956041500731139,-6.6813016310483,2.36829198265474e-11,1.32661985634519e-10,14.5274608148928
"CMA086C","Uncharacterized protein","nan",4995.58436009844,-0.457824650185996,0.0528085393196948,-8.66951928767422,4.33948534452831e-18,4.01036707401633e-17,17.2851988788688
"CMA087C","Uncharacterized protein","nan",2411.93910569224,-0.234951895033056,0.0759955056791948,-3.0916551305662,0.00199043948092717,0.00442469317043944,1.27356951500343
"CMA089C","Chromosome assembly complex Condensin II, subunit G2","nan",2877.29203418469,-0.65300618198988,0.0728171230055113,-8.96775586616429,3.0261688977925e-19,3.05401707783354e-18,26.3357875605855
"CMA091C","Uncharacterized protein","nan",3543.47868249178,-0.903054714633961,0.0580001084571541,-15.5698797580881,1.16626252393944e-54,4.42731196587778e-53,108.862539035879
"CMA101C","Probable maintenance of ploidy protein MOB1","nan",1349.36834536698,-0.245310544979918,0.0712841344001616,-3.44130635861887,0.000578912669365348,0.00142136021060597,1.608290514577
"CMA106C","Similar to alpha-glucosidase","nan",3267.02326537319,0.521273981704546,0.0729265763122599,7.14792889045736,8.80969241634629e-13,5.57382462495756e-12,13.507741229241
"CMA109C","DUF3598 domain-containing protein","nan",1785.95672936639,0.173462919698318,0.0597475227693191,2.90326546872991,0.00369293454604365,0.00779163402510706,0.842111248373845
"CMA114C","40S ribosomal protein S24","nan",17000.3674795375,-0.453503294309372,0.0793186619104465,-5.71748543642092,1.08111937921876e-08,4.81527449137596e-08,7.64102607412094
"CMA115C","Uncharacterized protein","nan",1589.50604036671,0.367555196454026,0.113161511028095,3.24805840002236,0.00116195419116679,0.00269719846350335,2.17428807357986
"CMA122C","40S ribosomal protein S7","nan",12601.965809706,-0.617896179566879,0.0785249550444812,-7.86878743473162,3.58095010448322e-15,2.71042772478906e-14,19.3025111804072
"CMA127C","Cyclin-dependent kinases regulatory subunit","Binds to the catalytic subunit of the cyclin dependent kinases and is essential for their biological function. {ECO:0000256|RuleBase:RU311113}.",1862.79169143301,0.268660116234291,0.0798709715815361,3.36367657628942,0.000769116178197255,0.00184073149340614,1.6919118620123
"CMA129C","Uncharacterized protein","nan",896.70478280085,0.592319578583331,0.151229093100568,3.91670389896099,8.97678940723261e-05,0.000251993491039209,4.90802358402984
"CMA130C","Similar to MCM3 associated protein","nan",2342.1556998401,0.168705669432769,0.0588726391135061,2.86560398808529,0.00416214549384533,0.00872565336114133,0.799915895320982
"CMA132C","Mitochondrial inner membrane protease ATP23 (EC 3.4.24.-)","nan",1663.52018061718,-0.230111899330528,0.0611809841851911,-3.76116700957267,0.000169122457928159,0.000454091039105258,1.77122026923852
"CMA133C","Similar to syntaxin 6","nan",2219.76680409101,0.252092392595138,0.0826615478978651,3.04969358796206,0.00229074946724724,0.00503332529869329,1.33399086540172
"CMA134C","Phosphatidylethanolamine N-methyltransferase (PEAMT) (PEMT) (EC 2.1.1.17) (EC 2.1.1.71) (Phospholipid methyltransferase) (PLMT)","Catalyzes the three sequential steps of the methylation pathway of phosphatidylcholine biosynthesis, the SAM-dependent methylation of phosphatidylethanolamine (PE) to phosphatidylmonomethylethanolamine (PMME), PMME to phosphatidyldimethylethanolamine (PDME), and PDME to phosphatidylcholine (PC). {ECO:0000256|HAMAP-Rule:MF_03216}.",11620.6247921571,2.51102607257338,0.105620808997697,23.7739712127005,6.20986280635994e-125,7.66141823734657e-123,706.054753902804
"CMA135C","Similar to androgen-regulated short-chain dehydrogenase/reductase 1","nan",1722.5888898715,0.474452714845205,0.0769888386102053,6.16261685992382,7.15524892461571e-10,3.49961877531998e-09,9.23788462617669
"CMA138C","Cell cycle switch protein","nan",2082.10532511281,-0.735374933087402,0.105529849221743,-6.96840693425236,3.2054991623584e-12,1.93151872603647e-11,18.1417947750072
"CMA142C","Similar to trefoil factor","nan",586.133295510528,3.27085706149603,0.212103658084463,15.4210308819545,1.18202358461563e-53,4.28918116917511e-52,386.871507600934
"CMA145C","L-lactate dehydrogenase (EC 1.1.1.27)","nan",5042.72762089072,-0.646593736736933,0.176014180347404,-3.67353207259059,0.000239220634957576,0.000626620930740785,4.7687379381542
"CMB002C","Probable splicing factor 3b subunit 1","nan",2858.48424255429,-0.149944923053728,0.0525823236574892,-2.85162223013269,0.00434967596854597,0.00905962982901721,0.705329974687338
"CMB004C","40S ribosomal protein S18","nan",21811.6506830218,-0.44288513340272,0.0955685941291539,-4.63421208021742,3.5829952739702e-06,1.21027253094065e-05,5.01438086626123
"CMB005C","RNA polymerase III subunit C34","nan",948.143590849772,-0.263464056795694,0.0700418886076118,-3.76152131293419,0.000168883027581834,0.00045374428481565,2.02814018839314
"CMB008C","Similar to vacuolar sorting protein DID4","nan",2205.79404363182,-0.840554355648718,0.0854686686667317,-9.8346489861249,7.98455562582581e-23,9.5545411425064e-22,40.6827093466466
"CMB009C","Asparagine synthase","nan",1938.90905022128,-0.336547996320444,0.0806740819363557,-4.17169911627813,3.02336695791449e-05,9.11999751669195e-05,3.13072290516981
"CMB012C","Similar to spindle pole body associated protein","nan",2383.96820087447,-0.625051246593652,0.102936190471514,-6.07222050602918,1.26153541294652e-09,6.00934098734661e-09,11.8321893124309
"CMB013C","DNA topoisomerase 2 (EC 5.6.2.2)","Control of topological states of DNA by transient breakage and subsequent rejoining of DNA strands. Topoisomerase II makes double-strand breaks. {ECO:0000256|RuleBase:RU362094}.",5093.12513287289,-0.737037084654533,0.127491989976497,-5.78104620369018,7.42374964808158e-09,3.34577210166964e-08,12.6866069960199
"CMB015C","Probable ubiquitin-conjugating enzyme E2","nan",3326.79865582467,-0.279183463876011,0.0690668432602056,-4.04222128444763,5.29472296187218e-05,0.000154338203289068,2.45021576827364
"CMB016C","Uncharacterized protein","nan",687.57353682382,-0.603608622873229,0.101559398223275,-5.94340487865254,2.79161773630434e-09,1.29723479554255e-08,10.9618016953643
"CMB018C","60S ribosomal protein L18","nan",7898.83671455135,-0.748389612322268,0.106295114199964,-7.04067743804654,1.91307416256594e-12,1.18160462982014e-11,18.8306521188848
"CMB023C","Uncharacterized protein","nan",7008.41797709946,2.98248892396642,0.0884893640593852,33.7044904285318,4.96816146591861e-249,4.08631280571805e-246,1685.19061613845
"CMB025C","Protoporphyrinogen oxidase (EC 1.3.3.4)","Catalyzes the 6-electron oxidation of protoporphyrinogen-IX to form protoporphyrin-IX. {ECO:0000256|ARBA:ARBA00002600, ECO:0000256|RuleBase:RU367069}.",4427.66000484742,-0.333833668545543,0.0723816483705287,-4.61213133523315,3.98561024311584e-06,1.34076254599705e-05,3.74550925401244
"CMB028C","Bromo domain-containing protein","nan",2603.59416147141,-0.335573866358554,0.0664133678788894,-5.05280604005059,4.35365962705204e-07,1.63884899004591e-06,4.47035276339136
"CMB030C","WD_REPEATS_REGION domain-containing protein","nan",1901.2300343178,0.280884487534556,0.0895006305755653,3.13835205102165,0.00169900680911183,0.00383383566665153,1.5628102501739
"CMB031C","UDP-glucose 6-dehydrogenase (EC 1.1.1.22)","nan",3432.18921374456,0.317066363441445,0.09243259638954,3.43024404621533,0.000603038605470782,0.0014754563797711,2.06688838207049
"CMB032C","Chloroplast ribosomal protein S21","nan",12787.324503851,-0.256706495203843,0.065486060828609,-3.92001735874294,8.85425908050816e-05,0.000248695324771245,2.13047959646851
"CMB034C","DJ-1_PfpI domain-containing protein","nan",425.256965221741,-0.357156107826638,0.125078090079602,-2.85546499470321,0.00429738598701714,0.00897486239776961,1.68339376783251
"CMB036C","Similar to DnaJ family molecular chaperone","nan",1901.26212354432,-0.240241261495227,0.0801711808293575,-2.99660375474043,0.00273005317265913,0.00589877951272889,1.23316075243469
"CMB040C","Small GTP-binding protein of Sar1/Arf family","nan",1794.61151124953,0.274235639010084,0.0934899641035203,2.93331633656877,0.00335362006048393,0.00713601546717972,1.35543726578452
"CMB047C","Uncharacterized protein","nan",1786.11930064825,1.40340821832977,0.0706245540124447,19.8713922934293,7.19785625164944e-88,4.80019197322838e-86,275.704683892404
"CMB048C","60S acidic ribosomal protein PO","nan",5353.42355633671,0.226692673669846,0.0767820292451915,2.95241837052702,0.00315295421235783,0.00674169369063512,1.1333373490337
"CMB050C","SGNH_hydro domain-containing protein","nan",6756.76263451575,0.837514528144587,0.0911600724080975,9.18729555627463,4.02841741861229e-20,4.26614591434584e-19,35.4255294949578
"CMB057C","EXPERA domain-containing protein","nan",2630.44435772639,-0.264354709371621,0.086500403780871,-3.05610954188495,0.00224229318941524,0.00494005218293046,1.40382379884039
"CMB059C","Aluminum resistance protein","nan",4961.39558469527,1.194233473906,0.0536375012561665,22.2648976171071,8.09071748330303e-110,7.12994478216079e-108,294.635176032989
"CMB061C","Uncharacterized protein","nan",430.798741686534,-0.397561295745046,0.128213887209318,-3.10076626173886,0.00193020589154039,0.00430631377701258,2.16578394183375
"CMB062C","Isopentenyl-diphosphate Delta-isomerase (EC 5.3.3.2)","Catalyzes the 1,3-allylic rearrangement of the homoallylic substrate isopentenyl (IPP) to its highly electrophilic allylic isomer, dimethylallyl diphosphate (DMAPP). {ECO:0000256|ARBA:ARBA00003951}.",1871.36479370391,0.435438884523257,0.0765414503244118,5.68892910544157,1.27838524502827e-08,5.65307453782664e-08,7.26681362975997
"CMB069C","Uncharacterized protein","nan",2007.58673862712,0.28798223325666,0.084843826017367,3.39426269152115,0.000688136502738707,0.00166223868870069,1.84296821365234
"CMB070C","Ubiquitin protein ligase E3A","nan",5779.16598560791,0.3157593040384,0.0792601208027122,3.98383576558459,6.78117460274919e-05,0.000193775892672653,2.6993657462382
"CMB071C","Bromodomain protein 103","nan",4426.98834934433,0.393515130011278,0.0887699527059402,4.43297667753455,9.29409231047344e-06,3.00762921653682e-05,4.09719033649204
"CMB074C","SPX domain-containing protein","nan",8919.86895743937,0.868802345772183,0.10722000783387,8.10298715066623,5.36259040998851e-16,4.31719146383251e-15,28.7366552390939
"CMB075C","Uncharacterized protein","nan",2249.37628274639,0.335957184762768,0.0842510730810462,3.98757158190247,6.67530668746523e-05,0.000190971817406614,2.8769306137191
"CMB079C","MYB-related protein","nan",3620.21843991361,0.402863509389721,0.118513498293389,3.39930484873886,0.000675573714765444,0.00163589611499876,2.58459684618988
"CMB081C","ENTH domain-containing protein","nan",17563.0403441036,0.400680951298893,0.0850280292056797,4.71233962543881,2.4488879276024e-06,8.48684123786365e-06,4.67874893748007
"CMB086C","Uncharacterized protein","nan",2610.84756326063,-0.689976563822192,0.10785707447282,-6.39713776026874,1.58316484567881e-10,8.28517339705718e-10,14.4283644287711
"CMB087C","WD_REPEATS_REGION domain-containing protein","nan",1304.56299852359,-0.493045593840394,0.0728470438371586,-6.76823063599592,1.30366825364776e-11,7.47224486846885e-11,11.4964627142211
"CMB089C","Probable vacuolar pH control protein CLN3","nan",846.344839246272,-1.01717844198315,0.169309165535564,-6.00781675797397,1.88038187452486e-09,8.82938587134175e-09,18.8637576801325
"CMB091C","Similar to eukaryotic translation elongation factor 1 alpha","nan",3127.10721465251,0.532876940958471,0.0411985210474303,12.9343706378438,2.87971565689044e-38,6.60995198453688e-37,44.3924177147472
"CMB094C","Rhomboid domain-containing protein","nan",2920.538422477,1.59304865416275,0.114422334414588,13.922532364972,4.62231831358836e-44,1.25335938887684e-42,153.701709379286
"CMB099C","Mitochondrial pyruvate carrier","Mediates the uptake of pyruvate into mitochondria. {ECO:0000256|RuleBase:RU363100}.",3709.1237222647,-0.54756015207829,0.0973227128598017,-5.62623190402715,1.84188689882085e-08,8.02978078240361e-08,8.94577686110848
"CMB101C","Uncharacterized protein","nan",2405.43523628593,0.201927934776372,0.0656153306864084,3.07745053882963,0.00208779483082212,0.00461822836849267,1.0859167633935
"CMB102C","Uncharacterized protein","nan",3973.11772721228,-0.45063374855137,0.116308433133604,-3.87447183673885,0.000106856199604003,0.000296422341228643,3.66082478058852
"CMB105C","J domain-containing protein","nan",1598.42989667052,0.402546738457208,0.0726787576430794,5.53871243141068,3.04703491122229e-08,1.29742168135306e-07,6.38347212807294
"CMB106C","Uncharacterized protein","nan",3234.69687093035,-1.03895211706263,0.121547082316595,-8.54773390904161,1.25528708777987e-17,1.13044557996235e-16,38.1490226477247
"CMB109C","Similar to polyphosphoinositide binding protein Ssh2","nan",912.307095270037,-0.675662677474624,0.0966098606670892,-6.99372375458557,2.67684389612485e-12,1.62888096515119e-11,16.7838276367719
"CMB114C","Uncharacterized protein","nan",1766.2373941296,-0.386319074254217,0.113680850238895,-3.39827748862176,0.000678116007194908,0.00164124693256835,2.47719341402719
"CMB115C","Uncharacterized protein","nan",1830.41474373868,-1.34079284870336,0.070910899330539,-18.9081348757612,9.77534920626549e-80,5.88309126011222e-78,238.432595505074
"CMB116C","Probable nuclear movement protein NudC","nan",3295.08796484651,-0.243804870377891,0.0621527173945581,-3.92267435114973,8.75714790191523e-05,0.000246248005105138,2.02581645101471
"CMB121C","Uncharacterized protein","nan",4060.55817821889,-0.831388463207886,0.0780700134544761,-10.6492675794488,1.75742307557798e-26,2.60446933272593e-25,47.0627379465448
"CMB124C","Uncharacterized protein","nan",1241.94797374842,-1.34490534967129,0.102782459108385,-13.0849695691079,4.01320876117084e-39,9.29820903116343e-38,114.677943092917
"CMB127C","Amino-acid N-acetyltransferase (EC 2.3.1.1)","nan",2104.85851627265,0.259371818183195,0.0672772459917561,3.85526806812184,0.000115602884330096,0.000318715214619566,2.08825765013622
"CMB135C","Uncharacterized protein","nan",5533.64864404007,-0.703979060927995,0.069635568189414,-10.1094753619748,5.01521170800503e-24,6.51317625763285e-23,35.9632137619677
"CMB136C","Uncharacterized protein","nan",2647.49793160226,-1.03595240490853,0.126492413872628,-8.18983821394765,2.61577559150433e-16,2.13722724239634e-15,34.9937129749503
"CMB139C","Mitochondrial inner membrane protease subunit (EC 3.4.21.-)","nan",3883.45226297157,-0.591804771953004,0.0873935981299505,-6.77171766143574,1.27262313892266e-11,7.32834911386621e-11,13.8107619917395
"CMB140C","Uncharacterized protein","nan",1241.58453927436,-0.557452753285401,0.0915380719978699,-6.08984590912481,1.13019415915643e-09,5.45210965340859e-09,10.6068002643485
"CMB145C","Uncharacterized protein","nan",698.271042131183,0.514340693242627,0.103759584862102,4.95704270527096,7.1574248901492e-07,2.62616296155288e-06,6.60927108135371
"CMB146C","Nucleolar GTP-binding protein 1","Involved in the biogenesis of the 60S ribosomal subunit. {ECO:0000256|PIRNR:PIRNR038919}.",6280.5842891062,-0.633673397822988,0.0603540702907248,-10.4992653315773,8.70550027471032e-26,1.2488849958051e-24,34.8772514303796
"CMB148C","Mitochondrial import inner membrane translocase subunit","Mitochondrial intermembrane chaperone that participates in the import and insertion of some multi-pass transmembrane proteins into the mitochondrial inner membrane. Also required for the transfer of beta-barrel precursors from the TOM complex to the sorting and assembly machinery (SAM complex) of the outer membrane. Acts as a chaperone-like protein that protects the hydrophobic precursors from aggregation and guide them through the mitochondrial intermembrane space. {ECO:0000256|RuleBase:RU367043}.",2198.89960015556,-0.255989105331897,0.0903931474863485,-2.83195255891004,0.00462647123068079,0.00959715658823443,1.18939921398508
"CMB151C","Adenylyl-sulfate kinase (EC 2.7.1.25)","Catalyzes the synthesis of activated sulfate. {ECO:0000256|RuleBase:RU004347}.",733.494046986958,-0.373427199071157,0.117237910458627,-3.18520858662813,0.00144649706441554,0.00332485468695421,2.1308985708379
"CMB157C","Adenosylhomocysteinase (EC 3.3.1.1)","nan",19312.2181983571,-0.275540236247053,0.0755648376317291,-3.64640810306401,0.000265931519883719,0.000691814470546207,2.00488386778225
"CMB158C","Similar to trehalose synthase","nan",3557.48410059207,-0.207174497493549,0.0461514966074383,-4.48900930029988,7.15551736892984e-06,2.32931914351377e-05,2.21000276255053
"CMB159C","MYB-related protein","nan",4834.44636896265,-1.8879030268856,0.111467185499805,-16.9368502346272,2.40670535928648e-64,1.15311562602707e-62,269.24859187656
"CMB162C","Similar to trefoil factor","nan",82.1254821984039,-0.748333128993963,0.171769263784519,-4.35661836411393,1.32087278001104e-05,4.20006905241912e-05,7.541569940612
"CMC009C","Similar to 3-hydroxyisobutyryl-Coenzyme A hydrolase","nan",2224.94336408593,-0.258458445901556,0.065394442896896,-3.95229983546237,7.74036686276027e-05,0.000218903784915312,2.17799785964918
"CMC010C","Similar to U3 snoRNP component Imp3p","nan",8025.67080545411,0.625489697666106,0.131068620959086,4.77223070700772,1.82196628488031e-06,6.39777716898057e-06,7.48058153438915
"CMC015C","Similar to biotin carboxyl carrier protein of acetyl-CoA carboxylase","nan",4427.82244685281,0.361543875394837,0.102495048235422,3.52742773060026,0.000419618294436154,0.0010597831540647,2.4764638161729
"CMC016C","Similar to programmed cell death 2","nan",1234.54975772722,-0.261829994508317,0.0796692171081098,-3.28646375617094,0.00101453828820767,0.0023717415690691,1.58253472223933
"CMC020C","Probable cytosolic IMP-GMP specific 5'-nucleotidase","nan",5964.09667010521,-0.597164130661952,0.0714945213508271,-8.35258589580085,6.6784464798665e-17,5.65319611974977e-16,20.9659193158686
"CMC022C","Probable endoplasmic reticulum oxidoreductin 1-Lbeta","nan",2668.86459882617,0.641867659148703,0.0593071439035219,10.8227713712342,2.68532384634541e-27,4.12837170769926e-26,37.5167342075728
"CMC025C","Succinyl-diaminopimelate desuccinylase","nan",986.755757892125,0.600721455348323,0.128929154778804,4.65931430620907,3.17264454733756e-06,1.08578369217135e-05,6.86662074948268
"CMC027C","Dihydroorotate dehydrogenase (quinone), mitochondrial (DHOdehase) (EC 1.3.5.2)","nan",5235.06461681475,0.635434698756978,0.0800660743280652,7.93637884821638,2.08169510583485e-15,1.60518208551484e-14,20.1832831719766
"CMC028C","Similar to F-box only protein 9","nan",2071.58062737377,0.330604985057862,0.0678374154888006,4.87349028077938,1.09643664451006e-06,3.95824055644268e-06,4.1126304479084
"CMC029C","Uncharacterized protein","nan",3712.41004839826,-0.367298199990306,0.0642890603727792,-5.71323018038423,1.10851575615143e-08,4.92396512745932e-08,6.18036763073938
"CMC031C","Uncharacterized protein","nan",3889.31878492071,0.179137443344542,0.0575493233240898,3.11276367813618,0.00185344365157306,0.00415006552654856,0.982502802854428
"CMC034C","Probable tyrosine aminotransferase","nan",2317.27239339004,-0.209033035034709,0.0607662987877485,-3.43995009083643,0.000581821467885655,0.00142779161810826,1.36950634064807
"CMC035C","DUF1990 domain-containing protein","nan",665.914092578066,-0.500210817155177,0.107459240758649,-4.65488880829373,3.24155593387257e-06,1.10706425838485e-05,5.70801256242666
"CMC036C","Similar to ATP-dependent RNA helicase","nan",7233.32379866058,2.97079137685682,0.0678117295174104,43.8094028569803,0,0,Inf
"CMC037C","Diadenosine tetraphosphate synthetase (EC 6.1.1.14)","nan",15583.1931296236,2.32526274177683,0.0721988446126289,32.206370534773,1.43727246366277e-227,7.09293960817575e-225,1200.12052653446
"CMC039C","Probable 1-cys peroxiredoxin","Thiol-specific peroxidase that catalyzes the reduction of hydrogen peroxide and organic hydroperoxides to water and alcohols, respectively. {ECO:0000256|PIRNR:PIRNR000239}.",7511.80377985437,0.345900794806764,0.0620052144699493,5.57857589500645,2.4249566930195e-08,1.04182636256983e-07,5.56108871077004
"CMC041C","Uncharacterized protein","nan",5260.21781162355,0.294256667820372,0.0652068382226973,4.51266578537995,6.40178587810373e-06,2.09362579910152e-05,3.1703295988727
"CMC043C","Glutathione reductase","nan",9634.81224488166,-0.342816962529518,0.0477956428054915,-7.17255679402915,7.36098613353956e-13,4.68728600890551e-12,8.94278066425663
"CMC044C","60S ribosomal protein L44","nan",17986.9764803388,-0.251610792364008,0.0615314406426191,-4.0891419043053,4.32971926953987e-05,0.000127870524208134,2.2555630197039
"CMC045C","Ubiquitin","Component of the 60S subunit of the ribosome. {ECO:0000256|ARBA:ARBA00002241}.; FUNCTION: component of the 60S subunit of the ribosome. {ECO:0000256|ARBA:ARBA00002428}.",21169.8083132598,-0.327374663990522,0.0654409220893455,-5.00259858110743,5.65626409477434e-07,2.10193247799031e-06,4.27965551716073
"CMC046C","Uncharacterized protein","nan",3763.71278984187,-0.198992646422808,0.0648273995691949,-3.0695762554907,0.00214362674376875,0.00473324294429477,1.06523643043796
"CMC047C","Structure-specific endonuclease subunit SLX1 homolog (EC 3.1.-.-)","Catalytic subunit of a heterodimeric structure-specific endonuclease that resolves DNA secondary structures generated during DNA repair and recombination. Has endonuclease activity towards branched DNA substrates, introducing single-strand cuts in duplex DNA close to junctions with ss-DNA. {ECO:0000256|HAMAP-Rule:MF_03100}.",957.363119648034,-0.910401520516745,0.120734480892221,-7.54052623400483,4.68078723640283e-14,3.26266737452655e-13,26.175009773822
"CMC048C","Uncharacterized protein","nan",170.233989722795,-0.411937210333566,0.139180192679812,-2.95974019292558,0.00307898580235492,0.00659496307926282,2.0685217304283
